deepitem,qid,choice,answer,dectime,shrunkenbeta,shrunkendelta,numb,ipaddress,,,roughorder,nomath,byhand,head,calculator,spreadsheet,otherapp,Q81_1,Q81_2,Q81_3,Q81_4,Q81_5,Q81_6,Q81_7,Q81_8,Q90_2,Q90_3,Q90_4,Q90_5,Q90_6,Q90_7,Q90_8,Q90_1,Q126_1,Q126_2,satisfaction,confidence,effort,percentconf1,percentconf2,imp_namelook,imp_intro,imp_period,imp_stdint,imp_annual,Q113,Q115,Q117,Q98,Q100,Q102,Q104,Q106,Q108,Q110,Q112,Q114,Q116,Q118,Q120,Q154,Q129,Q131,Q135,Q137,Q139_3,Q141_1,Q145,Q147,Q149,Q151,unusual,unusualtext,Q179,Q177,Q169,Q173,LocationLatitude,LocationLongitude,starttime,endtime,beta,dailyrate,annualfactor,new_beta,r02,new_annualfactor
1,0,1,2,5.489,1.058589,0,3085,107.139.92.71,107.139.92.71,"[{},{""id"":0,""beta"":0.8,""discountRate"":0.008,""choice"":1,""answer"":2,""responseTime"":5.489},{""id"":524288,""beta"":1.058589,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":1.119},{""id"":524289,""beta"":0.8798351,""discountRate"":0.002765065,""choice"":1,""answer"":2,""responseTime"":0.921},{""id"":655361,""beta"":1.42172,""discountRate"":0.008094475,""choice"":0,""answer"":1,""responseTime"":0.764},{""id"":655362,""beta"":1.963486,""discountRate"":0.01178107,""choice"":1,""answer"":2,""responseTime"":1.205},{""id"":688130,""beta"":1.987655,""discountRate"":0.01190409,""choice"":1,""answer"":2,""responseTime"":1.682},{""id"":704514,""beta"":2,""discountRate"":0.01101651,""choice"":1,""answer"":2,""responseTime"":1.037},{""id"":712706,""beta"":2,""discountRate"":0.011016479999999999,""choice"":1,""answer"":2,""responseTime"":0.76},{""id"":716802,""beta"":2,""discountRate"":0.01014415,""choice"":1,""answer"":2,""responseTime"":1.582},{""id"":718850,""beta"":2,""discountRate"":0.01014415,""choice"":1,""answer"":2,""responseTime"":0.707},{""id"":719874,""beta"":1.637751,""discountRate"":0.007527967,""choice"":0,""answer"":1,""responseTime"":0.651},{""id"":719875,""beta"":1.1533419999999999,""discountRate"":0.007204476,""choice"":1,""answer"":2,""responseTime"":0.635},{""id"":720131,""beta"":1.166028,""discountRate"":0.007279909}]",258,1,0,0,0,0,0,4,3,5,3,4,4,3,5,4,5,4,4,4,3,3,5,9,10,3,4,4,3,2,5,39,14,27,15,500,1,0.1,4,4,4,8,1,5,6,4,5,6,9,10,7,1,2,1,4,2,2,6,3,2,1,2,NA,2,2,2,1,36.317001,-94.156799,43600.49653,43600.499,0.990743294,0.004941401,0.226895683,1.032089869,0.002883952,0.372272899
1,0,0,1,6.916,0.6703449,0.05,3097,173.25.25.86,173.25.25.86,"[{},{""id"":0,""beta"":0.8,""discountRate"":0.008,""choice"":0,""answer"":1,""responseTime"":6.916},{""id"":1,""beta"":0.6703449,""discountRate"":0.05,""choice"":1,""answer"":2,""responseTime"":2.518},{""id"":262145,""beta"":1.5467129999999998,""discountRate"":0.04999005,""choice"":0,""answer"":1,""responseTime"":3.584},{""id"":262146,""beta"":1.03663,""discountRate"":0.04999005,""choice"":1,""answer"":2,""responseTime"":2.805},{""id"":327682,""beta"":1.318009,""discountRate"":0.05,""choice"":1,""answer"":2,""responseTime"":3.798},{""id"":360450,""beta"":1.43009,""discountRate"":0.05,""choice"":1,""answer"":2,""responseTime"":3.089},{""id"":376834,""beta"":1.475295,""discountRate"":0.05,""choice"":0,""answer"":1,""responseTime"":4.271},{""id"":376835,""beta"":1.488899,""discountRate"":0.05,""choice"":1,""answer"":2,""responseTime"":2.828},{""id"":380931,""beta"":1.51714,""discountRate"":0.05,""choice"":1,""answer"":2,""responseTime"":2.556},{""id"":382979,""beta"":1.538724,""discountRate"":0.05,""choice"":0,""answer"":1,""responseTime"":4.893},{""id"":382980,""beta"":1.482256,""discountRate"":0.05,""choice"":1,""answer"":2,""responseTime"":4.262},{""id"":383492,""beta"":1.50039,""discountRate"":0.05,""choice"":0,""answer"":1,""responseTime"":2.596},{""id"":383493,""beta"":1.465925,""discountRate"":0.05}]",259,0,1,1,0,0,0,3,3,5,4,2,1,7,1,6,7,6,1,2,6,1,5,14,8,4,3,4,9,8,0,15,19,49,17,500,10,0.1,4,4,4,8,1,1,5,5,1,1,4,7,6,1,1,2,5,8,2,5,3,4,3,2,NA,2,2,1,6500,44.500305,-93.382599,43600.49295,43600.5,0.978595699,0.014440341,0.136049604,0.838549363,0.004226109,0.293782464
1,0,1,2,2.664,1.058589,0,3109,50.44.171.30,50.44.171.30,"[{},{""id"":0,""beta"":0.8,""discountRate"":0.008,""choice"":1,""answer"":2,""responseTime"":2.664},{""id"":524288,""beta"":1.058589,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":2.223},{""id"":524289,""beta"":0.8798351,""discountRate"":0.002765065,""choice"":1,""answer"":2,""responseTime"":1.72},{""id"":655361,""beta"":1.42172,""discountRate"":0.008094475,""choice"":1,""answer"":2,""responseTime"":2.232},{""id"":720897,""beta"":1.054489,""discountRate"":0.0028856420000000003,""choice"":0,""answer"":1,""responseTime"":1.896},{""id"":720898,""beta"":0.9542596000000001,""discountRate"":0.0027734829999999998,""choice"":1,""answer"":2,""responseTime"":1.88},{""id"":737282,""beta"":0.9499832,""discountRate"":0.002062593,""choice"":1,""answer"":2,""responseTime"":1.807},{""id"":745474,""beta"":0.9890051,""discountRate"":0.002527052,""choice"":1,""answer"":2,""responseTime"":1.848},{""id"":749570,""beta"":0.9755389,""discountRate"":0.0012875640000000002,""choice"":0,""answer"":1,""responseTime"":2.873},{""id"":749571,""beta"":0.9822664,""discountRate"":0.001837015,""choice"":1,""answer"":2,""responseTime"":2.367},{""id"":750595,""beta"":1.008024,""discountRate"":0.002114382,""choice"":0,""answer"":1,""responseTime"":2.472},{""id"":750596,""beta"":1.011687,""discountRate"":0.002422285,""choice"":1,""answer"":2,""responseTime"":2.592},{""id"":750852,""beta"":1.027059,""discountRate"":0.002599575}]",260,0,0,1,0,0,0,5,6,2,5,5,2,3,2,6,6,1,5,2,7,2,6,12,14,4,3,5,9,9,0,11,11,73,5,500,10,0.01,4,4,4,8,1,1,4,5,1,1,7,4,5,1,1,1,4,3,2,5,3,4,3,2,NA,2,2,2,100000,40.479797,-88.992203,43600.49995,43600.503,0.984233797,0.001570193,0.599453814,1.017517872,0.002591251,0.452167552
1,0,0,1,20.62,0.6703449,0.05,3121,73.35.176.49,73.35.176.49,"[{},{""id"":0,""beta"":0.8,""discountRate"":0.008,""choice"":0,""answer"":1,""responseTime"":20.62},{""id"":1,""beta"":0.6703449,""discountRate"":0.05,""choice"":1,""answer"":2,""responseTime"":3.943},{""id"":262145,""beta"":1.5467129999999998,""discountRate"":0.04999005,""choice"":1,""answer"":2,""responseTime"":2.783},{""id"":393217,""beta"":2,""discountRate"":0.03338353,""choice"":0,""answer"":1,""responseTime"":3.217},{""id"":393218,""beta"":0.7481733,""discountRate"":0.01357616,""choice"":1,""answer"":2,""responseTime"":6.764},{""id"":425986,""beta"":0.6607886000000001,""discountRate"":0.008532645,""choice"":1,""answer"":2,""responseTime"":5.836},{""id"":442370,""beta"":0.7274474000000001,""discountRate"":0.009312189,""choice"":0,""answer"":1,""responseTime"":8.985},{""id"":442371,""beta"":0.7578363,""discountRate"":0.010680160000000001,""choice"":1,""answer"":2,""responseTime"":6.943},{""id"":446467,""beta"":0.8927923,""discountRate"":0.01165442,""choice"":1,""answer"":2,""responseTime"":3.923},{""id"":448515,""beta"":0.8897047,""discountRate"":0.009853066,""choice"":1,""answer"":2,""responseTime"":4.274},{""id"":449539,""beta"":0.9391060000000001,""discountRate"":0.01025259,""choice"":1,""answer"":2,""responseTime"":8.001},{""id"":450051,""beta"":0.9364460000000001,""discountRate"":0.008982648000000001,""choice"":1,""answer"":2,""responseTime"":3.049},{""id"":450307,""beta"":0.9644891,""discountRate"":0.009220125000000001}]",261,0,0,0,1,0,0,6,6,5,4,1,6,5,6,6,5,6,6,6,5,4,6,14,14,5,5,6,10,10,10,20,10,40,20,500,10,0.1,4,4,4,4,1,1,5,5,1,4,4,4,4,1,1,1,4,4,4,6,3,4,2,2,NA,1,1,2,0,47.546097,-122.3723,43600.4931,43600.504,0.97651813,0.007644105,0.132287469,0.994998502,0.006629758,0.117960795
1,0,0,1,4.436,0.6703449,0.05,3133,196.19.177.240,196.19.177.240,"[{},{""id"":0,""beta"":0.8,""discountRate"":0.008,""choice"":0,""answer"":1,""responseTime"":4.436},{""id"":1,""beta"":0.6703449,""discountRate"":0.05,""choice"":0,""answer"":1,""responseTime"":3.125},{""id"":2,""beta"":0,""discountRate"":0.009391811,""choice"":1,""answer"":2,""responseTime"":5.174},{""id"":131074,""beta"":0.1488836,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":3.686},{""id"":131075,""beta"":0.03310832,""discountRate"":0,""choice"":1,""answer"":2,""responseTime"":2.742},{""id"":163843,""beta"":0.08982643,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":2.293},{""id"":163844,""beta"":0.04165841000000001,""discountRate"":0,""choice"":1,""answer"":2,""responseTime"":3.383},{""id"":172036,""beta"":0.06567675,""discountRate"":0,""choice"":1,""answer"":2,""responseTime"":2.309},{""id"":176132,""beta"":0.08656871999999999,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":3.413},{""id"":176133,""beta"":0.25286810000000004,""discountRate"":0.01400315,""choice"":1,""answer"":2,""responseTime"":3.71},{""id"":177157,""beta"":0.37760699999999997,""discountRate"":0.01794389,""choice"":0,""answer"":1,""responseTime"":4.07},{""id"":177158,""beta"":0.3153982,""discountRate"":0.01604445,""choice"":1,""answer"":2,""responseTime"":3.11},{""id"":177414,""beta"":0.3720697,""discountRate"":0.01777584}]",262,0,0,0,1,0,0,6,6,5,6,5,5,7,5,5,4,5,6,6,7,5,5,13,12,5,4,5,2,1,27,20,14,22,17,1000,10,10,5,1,4,8,1,4,1,1,4,4,8,8,6,1,1,1,4,4,3,6,5,2,2,2,NA,2,2,1,1,39.099701,-94.578598,43600.50368,43600.509,0.53328195,0.013065389,0.149547796,0.815572085,0.007052113,0.217079249
1,0,1,2,2.607,1.058589,0,3145,107.77.198.37,107.77.198.37,"[{},{""id"":0,""beta"":0.8,""discountRate"":0.008,""choice"":1,""answer"":2,""responseTime"":2.607},{""id"":524288,""beta"":1.058589,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":1.723},{""id"":524289,""beta"":0.8798351,""discountRate"":0.002765065,""choice"":0,""answer"":1,""responseTime"":1.967},{""id"":524290,""beta"":0.6133917,""discountRate"":0,""choice"":1,""answer"":2,""responseTime"":1.593},{""id"":589826,""beta"":0.7155638000000001,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":1.357},{""id"":589827,""beta"":0.6840984,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":1.768},{""id"":589828,""beta"":0.6664616,""discountRate"":0,""choice"":1,""answer"":2,""responseTime"":2.096},{""id"":598020,""beta"":0.6952493,""discountRate"":0,""choice"":1,""answer"":2,""responseTime"":2.101},{""id"":602116,""beta"":0.7165803999999999,""discountRate"":0,""choice"":1,""answer"":2,""responseTime"":2.008},{""id"":604164,""beta"":0.7731372999999999,""discountRate"":0,""choice"":1,""answer"":2,""responseTime"":2.352},{""id"":605188,""beta"":0.7886228999999999,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":1.811},{""id"":605189,""beta"":0.7849144,""discountRate"":0,""choice"":1,""answer"":2,""responseTime"":2.736},{""id"":605445,""beta"":0.8133536,""discountRate"":0}]",263,0,0,1,0,0,0,5,6,2,1,2,2,2,5,3,1,6,2,2,5,5,3,12,10,5,4,5,9,8,0,15,15,40,30,500,10,0.1,4,4,4,8,5,5,4,5,1,1,10,10,6,1,1,1,5,8,3,6,3,4,3,2,NA,2,2,2,20,37.751007,-97.821999,43600.50566,43600.51,0.911054435,0.002103778,0.602243513,0.914960638,0.002214594,0.511048597
1,0,0,1,3.131,0.6703449,0.05,3157,73.217.73.157,73.217.73.157,"[{},{""id"":0,""beta"":0.8,""discountRate"":0.008,""choice"":0,""answer"":1,""responseTime"":3.131},{""id"":1,""beta"":0.6703449,""discountRate"":0.05,""choice"":1,""answer"":2,""responseTime"":3.759},{""id"":262145,""beta"":1.5467129999999998,""discountRate"":0.04999005,""choice"":1,""answer"":2,""responseTime"":3.769},{""id"":393217,""beta"":2,""discountRate"":0.03338353,""choice"":1,""answer"":2,""responseTime"":5.677},{""id"":458753,""beta"":2,""discountRate"":0.03338227,""choice"":0,""answer"":1,""responseTime"":2.634},{""id"":458754,""beta"":2,""discountRate"":0.0395193,""choice"":1,""answer"":2,""responseTime"":4.429},{""id"":475138,""beta"":2,""discountRate"":0.03951801,""choice"":0,""answer"":1,""responseTime"":2.546},{""id"":475139,""beta"":2,""discountRate"":0.03998752,""choice"":1,""answer"":2,""responseTime"":3.686},{""id"":479235,""beta"":2,""discountRate"":0.03998695,""choice"":1,""answer"":2,""responseTime"":2.125},{""id"":481283,""beta"":2,""discountRate"":0.03998573,""choice"":1,""answer"":2,""responseTime"":10.594},{""id"":482307,""beta"":2,""discountRate"":0.02974719,""choice"":0,""answer"":1,""responseTime"":6.776},{""id"":482308,""beta"":2,""discountRate"":0.02995731,""choice"":0,""answer"":1,""responseTime"":3.615},{""id"":482309,""beta"":1.1115519999999999,""discountRate"":0.024277919999999998}]",264,0,0,1,0,0,0,7,7,5,6,7,5,6,6,3,7,7,2,7,6,5,6,11,11,6,5,5,9,9,0,18,20,51,11,500,10,0.01,4,4,4,8,5,1,5,1,1,4,7,4,4,1,1,1,4,3,2,6,5,2,2,2,NA,2,2,2,1000,38.236603,-104.6593,43600.50858,43600.516,0.983920159,0.016599794,0.05524844,0.982353874,0.005816737,0.195972743
1,0,1,2,5.908,1.058589,0,3169,76.176.187.179,76.176.187.179,"[{},{""id"":0,""beta"":0.8,""discountRate"":0.008,""choice"":1,""answer"":2,""responseTime"":5.908},{""id"":524288,""beta"":1.058589,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":7.624},{""id"":524289,""beta"":0.8798351,""discountRate"":0.002765065,""choice"":1,""answer"":2,""responseTime"":2.529},{""id"":655361,""beta"":1.42172,""discountRate"":0.008094475,""choice"":1,""answer"":2,""responseTime"":2.851},{""id"":720897,""beta"":1.054489,""discountRate"":0.0028856420000000003,""choice"":1,""answer"":2,""responseTime"":3.395},{""id"":753665,""beta"":1.263781,""discountRate"":0.0039397899999999994,""choice"":1,""answer"":2,""responseTime"":3.219},{""id"":770049,""beta"":1.3271870000000001,""discountRate"":0.004239921,""choice"":0,""answer"":1,""responseTime"":5.25},{""id"":770050,""beta"":1.311579,""discountRate"":0.0045933929999999994,""choice"":0,""answer"":1,""responseTime"":2.852},{""id"":770051,""beta"":1.1506189999999998,""discountRate"":0.0037606009999999997,""choice"":1,""answer"":2,""responseTime"":2.507},{""id"":772099,""beta"":1.0998569999999999,""discountRate"":0.001748853,""choice"":1,""answer"":2,""responseTime"":2.359},{""id"":773123,""beta"":1.075947,""discountRate"":0.0009220312,""choice"":1,""answer"":2,""responseTime"":2.659},{""id"":773635,""beta"":1.1226180000000001,""discountRate"":0.001382319,""choice"":1,""answer"":2,""responseTime"":2.661},{""id"":773891,""beta"":1.10793,""discountRate"":0.0009090522}]",265,0,0,1,0,0,0,4,4,5,5,3,5,4,3,5,6,5,2,5,4,3,5,13,13,4,4,5,7,7,0,25,9,55,11,500,10,",001",4,4,4,8,1,1,5,5,1,1,7,7,5,1,1,2,5,8,2,5,3,4,3,2,NA,2,2,2,300,33.369003,-117.229,43600.51144,43600.518,0.995765528,0.000302643,0.918796697,1.094640512,0.001332666,0.628256717
1,0,0,1,3.727,0.6703449,0.05,3181,65.49.126.91,65.49.126.91,"[{},{""id"":0,""beta"":0.8,""discountRate"":0.008,""choice"":0,""answer"":1,""responseTime"":3.727},{""id"":1,""beta"":0.6703449,""discountRate"":0.05,""choice"":1,""answer"":2,""responseTime"":2.591},{""id"":262145,""beta"":1.5467129999999998,""discountRate"":0.04999005,""choice"":0,""answer"":1,""responseTime"":5.519},{""id"":262146,""beta"":1.03663,""discountRate"":0.04999005,""choice"":1,""answer"":2,""responseTime"":4.247},{""id"":327682,""beta"":1.318009,""discountRate"":0.05,""choice"":0,""answer"":1,""responseTime"":3.407},{""id"":327683,""beta"":0.9510755000000001,""discountRate"":0.03953883,""choice"":1,""answer"":2,""responseTime"":3.584},{""id"":344067,""beta"":0.8610655,""discountRate"":0.031089250000000002,""choice"":0,""answer"":1,""responseTime"":4.743},{""id"":344068,""beta"":0.9140213,""discountRate"":0.035145390000000006,""choice"":1,""answer"":2,""responseTime"":3.511},{""id"":348164,""beta"":1.085777,""discountRate"":0.03976635,""choice"":1,""answer"":2,""responseTime"":3.471},{""id"":350212,""beta"":1.155627,""discountRate"":0.041364830000000005,""choice"":1,""answer"":2,""responseTime"":2.799},{""id"":351236,""beta"":1.1016380000000001,""discountRate"":0.033660749999999996,""choice"":1,""answer"":2,""responseTime"":6.032},{""id"":351748,""beta"":1.039561,""discountRate"":0.027700810000000003,""choice"":1,""answer"":2,""responseTime"":2.264},{""id"":352004,""beta"":1.080249,""discountRate"":0.02840411}]",266,0,0,1,0,0,0,6,6,4,6,5,4,3,6,5,3,6,3,3,5,6,6,12,12,4,4,5,6,6,5,25,10,40,20,500,10,0.1,4,4,4,8,1,1,5,5,5,4,8,7,4,1,1,1,4,3,3,6,3,2,2,2,NA,2,2,2,50,37.751007,-97.821999,43600.51209,43600.519,0.973151549,0.012563396,0.130039571,0.88155853,0.004819247,0.229748412
1,0,0,1,4.083,0.6703449,0.05,3193,24.163.13.47,24.163.13.47,"[{},{""id"":0,""beta"":0.8,""discountRate"":0.008,""choice"":0,""answer"":1,""responseTime"":4.083},{""id"":1,""beta"":0.6703449,""discountRate"":0.05,""choice"":1,""answer"":2,""responseTime"":2.302},{""id"":262145,""beta"":1.5467129999999998,""discountRate"":0.04999005,""choice"":0,""answer"":1,""responseTime"":2.668},{""id"":262146,""beta"":1.03663,""discountRate"":0.04999005,""choice"":1,""answer"":2,""responseTime"":2.501},{""id"":327682,""beta"":1.318009,""discountRate"":0.05,""choice"":0,""answer"":1,""responseTime"":2.837},{""id"":327683,""beta"":0.9510755000000001,""discountRate"":0.03953883,""choice"":1,""answer"":2,""responseTime"":3.342},{""id"":344067,""beta"":0.8610655,""discountRate"":0.031089250000000002,""choice"":0,""answer"":1,""responseTime"":2.83},{""id"":344068,""beta"":0.9140213,""discountRate"":0.035145390000000006,""choice"":0,""answer"":1,""responseTime"":2.731},{""id"":344069,""beta"":0.8669958,""discountRate"":0.03372233,""choice"":0,""answer"":1,""responseTime"":2.435},{""id"":344070,""beta"":0.9176103,""discountRate"":0.03846686,""choice"":0,""answer"":1,""responseTime"":4.446},{""id"":344071,""beta"":0.8885810000000001,""discountRate"":0.037766930000000004,""choice"":0,""answer"":1,""responseTime"":2.38},{""id"":344072,""beta"":0.9073595,""discountRate"":0.04199522,""choice"":1,""answer"":2,""responseTime"":2.89},{""id"":344328,""beta"":0.9809842999999999,""discountRate"":0.04559083}]",267,0,0,1,1,0,0,2,6,1,5,5,6,2,4,3,1,5,1,6,5,1,6,14,13,3,3,4,8,4,2,17,0,49,32,566,10,0.1,4,4,4,8,1,1,4,5,1,1,10,7,7,1,1,1,4,3,6,5,3,4,3,2,NA,2,2,2,3000,36.034103,-80.396202,43600.51546,43600.52,0.906011033,0.030834016,0.037409717,0.713113997,0.004327135,0.319084049
1,0,1,2,3.014,1.058589,0,3205,70.180.142.28,70.180.142.28,"[{},{""id"":0,""beta"":0.8,""discountRate"":0.008,""choice"":1,""answer"":2,""responseTime"":3.014},{""id"":524288,""beta"":1.058589,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":2.147},{""id"":524289,""beta"":0.8798351,""discountRate"":0.002765065,""choice"":1,""answer"":2,""responseTime"":2.327},{""id"":655361,""beta"":1.42172,""discountRate"":0.008094475,""choice"":1,""answer"":2,""responseTime"":3.836},{""id"":720897,""beta"":1.054489,""discountRate"":0.0028856420000000003,""choice"":0,""answer"":1,""responseTime"":1.764},{""id"":720898,""beta"":0.9542596000000001,""discountRate"":0.0027734829999999998,""choice"":1,""answer"":2,""responseTime"":3.012},{""id"":737282,""beta"":0.9499832,""discountRate"":0.002062593,""choice"":1,""answer"":2,""responseTime"":3.041},{""id"":745474,""beta"":0.9890051,""discountRate"":0.002527052,""choice"":0,""answer"":1,""responseTime"":2.809},{""id"":745475,""beta"":0.9934161,""discountRate"":0.003473677,""choice"":1,""answer"":2,""responseTime"":2.02},{""id"":747523,""beta"":1.02146,""discountRate"":0.0037045990000000003,""choice"":1,""answer"":2,""responseTime"":1.981},{""id"":748547,""beta"":1.04018,""discountRate"":0.0038568689999999997,""choice"":1,""answer"":2,""responseTime"":1.993},{""id"":749059,""beta"":1.054044,""discountRate"":0.003968287,""choice"":0,""answer"":1,""responseTime"":2.884},{""id"":749060,""beta"":1.056752,""discountRate"":0.004782003}]",268,0,0,1,0,0,0,4,4,2,5,5,6,6,4,2,2,1,1,6,3,5,5,14,14,3,4,6,9,9,0,25,25,35,15,500,10,0.1,4,4,4,8,1,1,4,4,1,1,7,4,7,1,1,1,5,7,3,5,5,4,1,2,NA,2,2,2,50,36.123596,-115.2757,43600.51502,43600.52,0.987993181,0.004564116,0.202865517,0.951954649,0.004220462,0.218063458
1,0,1,2,5.207,1.058589,0,3217,73.208.246.176,73.208.246.176,"[{},{""id"":0,""beta"":0.8,""discountRate"":0.008,""choice"":1,""answer"":2,""responseTime"":5.207},{""id"":524288,""beta"":1.058589,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":3.425},{""id"":524289,""beta"":0.8798351,""discountRate"":0.002765065,""choice"":1,""answer"":2,""responseTime"":2.836},{""id"":655361,""beta"":1.42172,""discountRate"":0.008094475,""choice"":1,""answer"":2,""responseTime"":2.982},{""id"":720897,""beta"":1.054489,""discountRate"":0.0028856420000000003,""choice"":0,""answer"":1,""responseTime"":2.805},{""id"":720898,""beta"":0.9542596000000001,""discountRate"":0.0027734829999999998,""choice"":1,""answer"":2,""responseTime"":2.088},{""id"":737282,""beta"":0.9499832,""discountRate"":0.002062593,""choice"":1,""answer"":2,""responseTime"":2.489},{""id"":745474,""beta"":0.9890051,""discountRate"":0.002527052,""choice"":1,""answer"":2,""responseTime"":3.418},{""id"":749570,""beta"":0.9755389,""discountRate"":0.0012875640000000002,""choice"":0,""answer"":1,""responseTime"":3.359},{""id"":749571,""beta"":0.9822664,""discountRate"":0.001837015,""choice"":1,""answer"":2,""responseTime"":2.037},{""id"":750595,""beta"":1.008024,""discountRate"":0.002114382,""choice"":0,""answer"":1,""responseTime"":3.227},{""id"":750596,""beta"":1.011687,""discountRate"":0.002422285,""choice"":0,""answer"":1,""responseTime"":2.349},{""id"":750597,""beta"":0.8980449,""discountRate"":0.0009938894}]",269,0,0,1,1,0,0,6,6,2,6,6,3,6,5,5,3,5,3,3,4,6,5,14,14,6,5,4,9,10,0,20,20,55,5,500,10,0.1,4,4,4,8,1,1,4,5,1,1,7,7,6,1,1,1,5,8,5,5,3,4,3,1,They took a while to reveal what was behind them,2,2,1,2000,41.805496,-89.705399,43600.5148,43600.521,0.964627006,0.002188037,0.535720339,0.886460417,0.001616171,0.598548756
